 ,Area,Mean,Perim.,Circ.,AR,Round,Solidity
901,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
902,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
903,10,255,10.4853,1.0000,1.3273,0.7534,0.9091
904,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
905,26,255,18.1421,0.9927,1.1215,0.8916,0.8667
906,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
907,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
908,4,255,8.4853,0.6981,1.0000,1.0000,0.5714
909,9,255,10.4853,1.0000,1.3403,0.7461,0.8571
910,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
911,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
912,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
913,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
914,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
915,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
916,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
917,11,255,11.8995,0.9762,1.8923,0.5284,0.8800
918,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
919,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
920,16,255,13.3137,1.0000,1.2089,0.8272,0.8889
921,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
922,5,255,8.4853,0.8727,1.0000,1.0000,0.7143
923,8,255,9.8995,1.0000,1.1952,0.8367,0.8000
924,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
925,7,255,8.4853,1.0000,1.0688,0.9356,0.8750
926,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
927,2,255,5.6569,0.7854,2.6457,0.3780,0.6667
928,12,255,11.8995,1.0000,1.1349,0.8811,0.8571
929,32,255,19.8995,1.0000,1.0345,0.9667,0.9412
930,4,255,7.0711,1.0000,1.4676,0.6814,0.8000
931,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
932,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
933,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
934,13,255,14.1421,0.8168,1.2843,0.7787,0.7429
935,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
936,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
937,7,255,8.4853,1.0000,1.0688,0.9356,0.8750
938,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
939,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
940,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
941,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
942,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
943,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
944,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
945,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
946,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
947,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
948,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
949,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
950,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
951,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
952,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
953,4,255,7.6569,0.8574,1.4676,0.6814,0.8000
954,35,255,20.7279,1.0000,1.1295,0.8853,0.9211
955,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
956,5,255,8.4853,0.8727,1.0000,1.0000,0.7143
957,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
958,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
959,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
960,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
961,11,255,11.0711,1.0000,1.3721,0.7288,0.9565
962,18,255,14.7279,1.0000,1.1296,0.8853,0.8571
963,30,255,22.3848,0.7524,1.0787,0.9270,0.8219
964,16,255,13.8995,1.0000,1.2917,0.7742,0.8889
965,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
966,3,255,7.6569,0.6430,2.7020,0.3701,0.6667
967,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
968,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
969,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
970,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
971,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
972,129,255,44.8701,0.8052,1.6318,0.6128,0.9021
973,19,255,15.3137,1.0000,1.0087,0.9914,0.8636
974,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
975,225,255,91.0538,0.3410,3.2913,0.3038,0.7550
976,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
977,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
978,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
979,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
980,5,255,8.4853,0.8727,2.1882,0.4570,0.7143
981,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
982,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
983,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
984,21,255,20.3848,0.6351,1.7417,0.5741,0.7500
985,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
986,8,255,9.8995,1.0000,1.1952,0.8367,0.8000
987,13,255,12.4853,1.0000,1.1481,0.8710,0.8966
988,14,255,12.4853,1.0000,1.0199,0.9805,0.9333
989,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
990,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
991,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
992,7,255,9.0711,1.0000,1.0688,0.9356,0.8750
993,177,255,66.7696,0.4989,3.1060,0.3220,0.8349
994,29,255,19.5563,0.9529,1.4030,0.7128,0.8406
995,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
996,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
997,147,255,53.4558,0.6465,2.4267,0.4121,0.8936
998,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
999,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
1000,4,255,7.6569,0.8574,1.4676,0.6814,0.8000
1001,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1002,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
1003,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1004,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1005,8,255,10.4853,0.9144,1.1952,0.8367,0.8000
1006,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1007,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
1008,66,255,30.3848,0.8983,1.6246,0.6156,0.9296
1009,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
1010,5,255,9.8995,0.6411,2.9803,0.3355,0.6250
1011,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
1012,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
1013,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
1014,10,255,11.0711,1.0000,1.2356,0.8093,0.9091
1015,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
1016,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
1017,6,255,8.4853,1.0000,1.8091,0.5528,0.8000
1018,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
1019,7,255,9.6569,0.9433,1.9357,0.5166,0.9333
1020,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
1021,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
1022,10,255,10.4853,1.0000,1.5512,0.6447,0.9091
1023,6,255,10.4853,0.6858,2.8100,0.3559,0.7500
1024,12,255,13.0711,0.8826,1.6790,0.5956,0.9231
1025,7,255,8.4853,1.0000,1.5964,0.6264,0.8750
1026,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1027,4,255,7.0711,1.0000,2.0313,0.4923,0.8000
1028,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
1029,297,255,67.9411,0.8085,1.6385,0.6103,0.9110
1030,54,255,25.7990,1.0000,1.1025,0.9070,0.9000
1031,3,255,6.8284,0.8085,3.0000,0.3333,1.0000
1032,5,255,8.4853,0.8727,1.0000,1.0000,0.7143
1033,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
1034,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1035,45,255,24.3848,0.9510,1.3070,0.7651,0.8824
1036,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1037,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1038,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
1039,11,255,11.8995,0.9762,1.4505,0.6894,0.8462
1040,2,255,5.6569,0.7854,2.6457,0.3780,0.6667
1041,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1042,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
1043,60,255,27.7990,0.9757,1.1138,0.8979,0.8889
1044,91,255,34.6274,0.9537,1.2899,0.7752,0.9100
1045,29,255,18.9706,1.0000,1.0599,0.9434,0.8657
1046,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
1047,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
1048,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
1049,129,255,44.6274,0.8139,1.8218,0.5489,0.9117
1050,9,255,9.6569,1.0000,1.0000,1.0000,1.0000
1051,4,255,7.0711,1.0000,1.4676,0.6814,0.8000
1052,8,255,10.4853,0.9144,1.1952,0.8367,0.8000
1053,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1054,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1055,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
1056,7,255,8.4853,1.0000,1.0688,0.9356,0.8750
1057,29,255,18.7279,1.0000,1.0762,0.9292,0.9062
1058,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
1059,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1060,37,255,22.1421,0.9484,1.0426,0.9592,0.8810
1061,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1062,154,255,48.0416,0.8385,1.8742,0.5336,0.9448
1063,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1064,2,255,5.6569,0.7854,2.6457,0.3780,0.6667
1065,4,255,7.0711,1.0000,1.4676,0.6814,0.8000
1066,164,255,67.8406,0.4478,2.3763,0.4208,0.6891
1067,4,255,7.6569,0.8574,2.0000,0.5000,0.8000
1068,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
1069,3,255,6.8284,0.8085,3.0000,0.3333,1.0000
1070,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1071,20,255,15.6569,1.0000,1.2500,0.8000,1.0000
1072,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1073,24,255,17.3137,1.0000,1.1081,0.9024,0.9057
1074,8,255,10.4853,0.9144,1.6053,0.6229,0.8000
1075,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
1076,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
1077,12,255,11.8995,1.0000,1.1349,0.8811,0.8571
1078,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1079,151,255,46.2843,0.8858,1.4402,0.6944,0.9124
1080,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
1081,4,255,7.6569,0.8574,1.4676,0.6814,0.8000
1082,47,255,28.3848,0.7331,1.2431,0.8044,0.8545
1083,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
1084,31,255,19.3137,1.0000,1.0337,0.9674,0.9394
1085,23,255,16.7279,1.0000,1.0632,0.9405,0.8679
1086,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
1087,12,255,11.8995,1.0000,1.1349,0.8811,0.8571
1088,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
1089,69,255,32.0416,0.8446,1.7705,0.5648,0.8625
1090,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
1091,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
1092,12,255,12.4853,0.9674,1.2182,0.8209,0.8889
1093,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
1094,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1095,3,255,6.8284,0.8085,3.0000,0.3333,1.0000
1096,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1097,11,255,11.8995,0.9762,1.0351,0.9661,0.8462
1098,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
1099,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
1100,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1101,23,255,17.5563,0.9377,1.1634,0.8595,0.8214
1102,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
1103,23,255,16.7279,1.0000,1.1317,0.8836,0.8846
1104,4,255,7.6569,0.8574,1.4676,0.6814,0.8000
1105,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1106,176,255,49.6985,0.8954,1.3015,0.7683,0.9263
1107,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
1108,97,255,39.4558,0.7830,1.7212,0.5810,0.8940
1109,4,255,8.4853,0.6981,1.6367,0.6110,0.7273
1110,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
1111,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1112,115,255,45.4558,0.6994,1.7636,0.5670,0.8519
1113,9,255,10.4853,1.0000,1.3403,0.7461,0.8571
1114,20,255,15.8995,0.9942,1.2129,0.8245,0.9091
1115,9,255,11.3137,0.8836,1.1529,0.8674,0.7200
1116,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1117,274,255,130.5097,0.2022,3.5590,0.2810,0.6394
1118,12,255,11.8995,1.0000,1.1349,0.8811,0.8571
1119,4,255,7.0711,1.0000,1.4676,0.6814,0.8000
1120,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
1121,9,255,9.6569,1.0000,1.0000,1.0000,1.0000
1122,27,255,29.2132,0.3976,2.3311,0.4290,0.6279
1123,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1124,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1125,4,255,7.0711,1.0000,1.4676,0.6814,0.8000
1126,11,255,15.5563,0.5712,1.9213,0.5205,0.6286
1127,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1128,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
1129,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
1130,38,255,22.3848,0.9530,1.0190,0.9814,0.8444
1131,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
1132,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
1133,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1134,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1135,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1136,18,255,15.0711,0.9959,1.3723,0.7287,0.9474
1137,8,255,9.8995,1.0000,1.1952,0.8367,0.8000
1138,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
1139,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1140,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
1141,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
1142,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1143,25,255,18.1421,0.9545,1.0964,0.9121,0.8475
1144,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1145,6,255,8.4853,1.0000,1.2910,0.7746,0.8000
1146,12,255,11.8995,1.0000,1.6514,0.6055,0.8889
1147,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
1148,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
1149,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
1150,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
1151,6,255,8.4853,1.0000,1.2910,0.7746,0.8000
1152,207,255,71.0122,0.5158,2.8718,0.3482,0.8398
1153,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
1154,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
1155,4,255,7.0711,1.0000,1.4676,0.6814,0.8000
1156,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1157,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
1158,196,255,61.6985,0.6470,2.3060,0.4337,0.8522
1159,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1160,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
1161,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
1162,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
1163,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1164,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
1165,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1166,96,255,36.3848,0.9113,1.3961,0.7163,0.9275
1167,10,255,11.0711,1.0000,1.2356,0.8093,0.9091
1168,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
1169,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1170,4,255,7.6569,0.8574,1.4676,0.6814,0.8000
1171,4,255,7.6569,0.8574,2.0313,0.4923,0.8000
1172,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
1173,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
1174,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
1175,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
1176,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1177,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
1178,50,255,26.1421,0.9194,1.2044,0.8303,0.9091
1179,31,255,20.1421,0.9602,1.0363,0.9650,0.8732
1180,2,255,5.6569,0.7854,2.6457,0.3780,0.6667
1181,5,255,7.0711,1.0000,1.5530,0.6439,0.9091
1182,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
1183,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
1184,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
1185,4,255,7.6569,0.8574,2.0313,0.4923,0.8000
1186,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
1187,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
1188,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1189,2,255,5.6569,0.7854,2.6457,0.3780,0.6667
1190,14,255,12.4853,1.0000,1.0199,0.9805,0.9333
1191,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
1192,9,255,11.3137,0.8836,1.3896,0.7196,0.7500
1193,251,255,66.2843,0.7179,2.3513,0.4253,0.9245
1194,5,255,7.0711,1.0000,1.5530,0.6439,0.9091
1195,20,255,15.3137,1.0000,1.0381,0.9633,0.9091
1196,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
1197,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
1198,28,255,22.9706,0.6668,1.1033,0.9064,0.7778
1199,6,255,8.4853,1.0000,1.8091,0.5528,0.8000
1200,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1201,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
1202,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1203,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
1204,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1205,10,255,10.4853,1.0000,1.5512,0.6447,0.9091
1206,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1207,30,255,18.7279,1.0000,1.1160,0.8960,0.9231
1208,7,255,8.4853,1.0000,1.5964,0.6264,0.8750
1209,13,255,11.8995,1.0000,1.1592,0.8627,0.8966
1210,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1211,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
1212,4,255,7.6569,0.8574,2.0313,0.4923,0.8000
1213,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
1214,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
1215,4,255,7.0711,1.0000,2.0313,0.4923,0.8000
1216,13,255,11.8995,1.0000,1.1592,0.8627,0.8966
1217,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
1218,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
1219,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
1220,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
1221,13,255,14.1421,0.8168,1.1420,0.8756,0.7429
1222,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1223,36,255,20.7279,1.0000,1.1857,0.8434,0.9351
1224,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1225,35,255,20.7279,1.0000,1.1295,0.8853,0.9211
1226,2,255,5.6569,0.7854,2.6457,0.3780,0.6667
1227,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
1228,6,255,7.6569,1.0000,1.5000,0.6667,1.0000
1229,83,255,32.6274,0.9798,1.0577,0.9454,0.9071
1230,5,255,7.6569,1.0000,1.5530,0.6439,0.9091
1231,35,255,20.7279,1.0000,1.1295,0.8853,0.9211
1232,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
1233,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
1234,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
1235,7,255,9.0711,1.0000,1.0688,0.9356,0.8750
1236,37,255,21.5563,1.0000,1.0372,0.9641,0.8810
1237,102,255,37.4558,0.9136,1.1066,0.9037,0.9067
1238,11,255,11.8995,0.9762,1.0351,0.9661,0.8462
1239,7,255,9.0711,1.0000,1.0688,0.9356,0.8750
1240,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1241,9,255,9.6569,1.0000,1.0000,1.0000,1.0000
1242,9,255,10.4853,1.0000,1.3403,0.7461,0.8571
1243,883,255,177.6812,0.3515,1.3673,0.7314,0.6100
1244,4,255,7.6569,0.8574,1.4676,0.6814,0.8000
1245,6,255,8.4853,1.0000,1.2910,0.7746,0.8000
1246,22,255,16.7279,0.9880,1.1493,0.8701,0.8627
1247,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1248,3,255,8.4853,0.5236,1.5667,0.6383,0.6000
1249,5,255,8.4853,0.8727,1.2892,0.7757,0.6667
1250,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
1251,44,255,25.5563,0.8466,1.6087,0.6216,0.8713
1252,28,255,18.1421,1.0000,1.0139,0.9862,0.8889
1253,48,255,24.9706,0.9674,1.0079,0.9921,0.8889
1254,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
1255,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1256,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1257,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
1258,31,255,20.1421,0.9602,1.1523,0.8678,0.8986
1259,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
1260,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
1261,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
1262,10,255,11.0711,1.0000,1.2356,0.8093,0.9091
1263,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1264,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1265,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1266,4,255,7.0711,1.0000,2.0313,0.4923,0.8000
1267,12,255,11.8995,1.0000,1.1349,0.8811,0.8571
1268,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
1269,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1270,34,255,20.7279,0.9944,1.1408,0.8766,0.9067
1271,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1272,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
1273,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1274,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1275,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1276,35,255,20.9706,1.0000,1.0602,0.9432,0.8750
1277,11,255,11.3137,1.0000,1.1388,0.8781,0.8148
1278,5,255,9.0711,0.7636,1.6529,0.6050,0.8333
1279,22,255,29.7990,0.3113,1.2109,0.8259,0.5570
1280,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1281,23,255,16.7279,1.0000,1.1821,0.8459,0.8846
1282,3,255,6.2426,0.9674,3.0000,0.3333,1.0000
1283,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1284,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
1285,61,255,29.7990,0.8633,1.1569,0.8644,0.8531
1286,3,255,6.2426,0.9674,3.0000,0.3333,1.0000
1287,507,255,112.2254,0.5059,2.8121,0.3556,0.8887
1288,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1289,53,255,25.5563,1.0000,1.0549,0.9480,0.9298
1290,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
1291,90,255,46.1838,0.5302,1.5380,0.6502,0.7895
1292,389,255,101.1543,0.4777,2.1551,0.4640,0.7734
1293,9,255,13.0711,0.6620,1.9857,0.5036,0.7500
1294,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1295,6,255,8.4853,1.0000,1.2910,0.7746,0.8000
1296,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1297,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1298,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1299,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
1300,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1301,25,255,17.3137,1.0000,1.2931,0.7734,0.9259
1302,8,255,9.0711,1.0000,1.2286,0.8139,0.9412
1303,8,255,10.4853,0.9144,1.6053,0.6229,0.8000
1304,45,255,23.5563,1.0000,1.1142,0.8975,0.9184
1305,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
1306,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
1307,3,255,5.6569,1.0000,1.4639,0.6831,0.8571
1308,38,255,22.9706,0.9050,1.1041,0.9057,0.8837
1309,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
1310,200,255,67.9411,0.5445,2.7759,0.3602,0.8421
1311,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1312,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
1313,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1314,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1315,30,255,19.3137,1.0000,1.0427,0.9591,0.9231
1316,23,255,16.7279,1.0000,1.1821,0.8459,0.8846
1317,167,255,52.6274,0.7577,2.1782,0.4591,0.9126
1318,10,255,10.4853,1.0000,1.5512,0.6447,0.9091
1319,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1320,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1321,2,255,4.8284,1.0000,2.0000,0.5000,1.0000
1322,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
1323,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1324,2,255,4.2426,1.0000,2.0000,0.5000,1.0000
1325,12,255,12.4853,0.9674,1.5786,0.6335,0.8889
1326,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1327,13,255,11.8995,1.0000,1.1592,0.8627,0.8966
1328,3,255,5.6569,1.0000,1.4638,0.6831,0.8571
1329,86,255,33.2132,0.9797,1.1190,0.8937,0.9149
1330,7,255,9.8995,0.8976,2.3395,0.4274,0.7778
1331,4,255,5.6569,1.0000,1.0000,1.0000,1.0000
1332,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1333,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1334,4,255,7.0711,1.0000,2.0313,0.4923,0.8000
1335,9,255,11.3137,0.8836,2.3145,0.4321,0.7826
1336,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1337,3,255,6.2426,0.9674,3.0000,0.3333,1.0000
1338,1,255,2.8284,1.0000,1.0000,1.0000,1.0000
1339,13,255,11.8995,1.0000,1.1592,0.8627,0.8966
